AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
dfa8e860-69ad-4db3-90c5-0b9c566aabda,36266337,Michael A Matthay,https://orcid.org/0000-0003-3039-8155,Matthay,Michael A,MA,"Department of Medicine, Division of Pulmonary, Critical Care, Allergy and Sleep Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
324b0d57-e7e8-4bf5-bbb6-251de6b9bbc3,36266337,Carolyn S Calfee,,Calfee,Carolyn S,CS,"Department of Medicine, Division of Pulmonary, Critical Care, Allergy and Sleep Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
20f2c41a-b990-4908-bc97-14cee5e1da32,36266337,Charles R Langelier,https://orcid.org/0000-0002-6708-4646,Langelier,Charles R,CR,"Department of Medicine, Division of Infectious Diseases, University of California San Francisco, San Francisco, CA, USA. chaz.langelier@ucsf.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. chaz.langelier@ucsf.edu.",Yes,Yes,,,,,,,,,,,,,,,
56a257dd-b412-4040-9b28-054285c02b50,36258042,Oana Ursu,,Ursu,Oana,O,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Genentech, South San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
b9d325fe-2f15-4052-afc9-b2396c834ea9,36258042,James T Neal,,Neal,James T,JT,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
7b99ae4f-b5ad-43d5-b7bf-fabaebc53de1,36258042,Emily Shea,https://orcid.org/0000-0002-9253-1401,Shea,Emily,E,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Department of Cancer Biology, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, PA, USA.",,,,,,,,,,,,,,,,,
77c57b9a-5fee-448a-9fc4-e7dbd99e56ba,36258042,Pratiksha I Thakore,,Thakore,Pratiksha I,PI,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Genentech, South San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
5fbcd06b-12e6-4cd4-b748-f523785d27a9,36258042,Livnat Jerby-Arnon,https://orcid.org/0000-0002-4037-386X,Jerby-Arnon,Livnat,L,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.; Department of Genetics, Stanford University School of Medicine, Stanford, CA, USA.",,Yes,,Investigator,"Jerby-Arnon, Livnat",Yes,FN-NMI,,,,,,,,,,
e8e9b475-eede-405d-a416-d5feab8836d3,36258042,Lan Nguyen,,Nguyen,Lan,L,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
98dfb202-6306-4c2e-8919-3a4121669867,36258042,Danielle Dionne,,Dionne,Danielle,D,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
b257af12-f32a-4dc4-96be-6e19419bba87,36258042,Celeste Diaz,,Diaz,Celeste,C,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Department of Cancer Biology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
34acbc7d-f420-4032-abbb-861ff1535a98,36258042,Julia Bauman,,Bauman,Julia,J,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Department of Genetics, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
b32c3619-00a0-43e1-a2b5-6efccc5960d9,36258042,Mariam Mounir Mosaad,,Mosaad,Mariam Mounir,MM,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
5e852481-1bba-490e-801f-13a52f24ea31,36258042,Christian Fagre,,Fagre,Christian,C,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
2dbf1704-05bf-48b2-9aad-5a84b33c2df8,36258042,April Lo,,Lo,April,A,"Human Biology Division, Fred Hutchinson Cancer Research Center, Seattle, WA, USA.",,,,,,,,,,,,,,,,,
92412afa-334d-47ba-9004-bbbd4013919f,36258042,Maria McSharry,,McSharry,Maria,M,"Human Biology Division, Fred Hutchinson Cancer Research Center, Seattle, WA, USA.",,,,,,,,,,,,,,,,,
4c8c5887-7202-4fbb-b214-a3204a88ff19,36258042,Andrew O Giacomelli,https://orcid.org/0000-0003-2109-0458,Giacomelli,Andrew O,AO,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA, USA.; Princess Margaret Cancer Centre, Toronto, ON, Canada.",,,,,,,,,,,,,,,,,
95ad4f56-fa29-4ebc-a7ac-e0aa4839e275,36258042,Seav Huong Ly,,Ly,Seav Huong,SH,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA, USA.; Duke-NUS Medical School, Singapore, Singapore.",,,,,,,,,,,,,,,,,
f05f26f0-a974-46b5-a183-8272db8bcce7,36258042,Orit Rozenblatt-Rosen,https://orcid.org/0000-0001-6313-3570,Rozenblatt-Rosen,Orit,O,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Genentech, South San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
7b413813-6126-4908-b3ac-406483070f89,36258042,William C Hahn,https://orcid.org/0000-0003-2840-9791,Hahn,William C,WC,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA, USA.; Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
2a2394c6-0053-45b7-9e56-1d384a4e34bf,36258042,Andrew J Aguirre,https://orcid.org/0000-0002-0701-6203,Aguirre,Andrew J,AJ,"Broad Institute of Harvard and MIT, Cambridge, MA, USA.; Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA, USA.; Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
ec7c972f-a7f5-41fb-945e-4cec718bc10a,36258042,Alice H Berger,https://orcid.org/0000-0002-6538-2658,Berger,Alice H,AH,"Human Biology Division, Fred Hutchinson Cancer Research Center, Seattle, WA, USA.",,,,,,,,,,,,,,,,,
e64887d4-1472-464f-ae80-d369d3a13ffc,36258042,Aviv Regev,https://orcid.org/0000-0003-3293-3158,Regev,Aviv,A,"Broad Institute of Harvard and MIT, Cambridge, MA, USA. aviv.regev.sc@gmail.com.; Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA. aviv.regev.sc@gmail.com.; Howard Hughes Medical Institute, Department of Biology, Massachusetts Institute of Technology, Cambridge, MA, USA. aviv.regev.sc@gmail.com.; Genentech, South San Francisco, CA, USA. aviv.regev.sc@gmail.com.",Yes,,,,,,,,,,,,,,,,
0db016d6-779d-4af2-b138-56cc7788434b,36258042,Jesse S Boehm,https://orcid.org/0000-0002-6795-6336,Boehm,Jesse S,JS,"Broad Institute of Harvard and MIT, Cambridge, MA, USA. boehm@broadinstitute.org.",Yes,,,,,,,,,,,,,,,,
5255a6a4-f46b-44c3-a5d6-c5ee8c5f745d,36258039,Insoo Hyun,https://orcid.org/0000-0001-6605-7112,Hyun,Insoo,I,"Center for Bioethics, Harvard Medical School, Boston, MA, USA. ihyun@mos.org.; Center for Life Sciences and Public Learning, Museum of Science, Boston, MA, USA. ihyun@mos.org.",Yes,,,,,,,,,,,,,,,,
a26bd086-260f-45a0-b643-719ad7270c0c,36258039,J C Scharf-Deering,https://orcid.org/0000-0001-8924-3479,Scharf-Deering,J C,JC,"Department of Bioethics, Case Western Reserve University School of Medicine, Cleveland, OH, USA.",,,,,,,,,,,,,,,,,
a211897c-e103-4960-8946-9bb1ddff669f,36258039,Sarah Sullivan,,Sullivan,Sarah,S,"Wyss Institute for Biologically Inspired Engineering, Harvard University, Boston, MA, USA.",,,,,,,,,,,,,,,,,
9f2f46d1-4a43-4151-9c53-8dcd1031d8cb,36258039,John Dennis Aach,,Aach,John Dennis,JD,"Department of Genetics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
78a67919-d006-4318-8563-6894fedb8078,36258039,Paola Arlotta,https://orcid.org/0000-0003-2184-2277,Arlotta,Paola,P,"Department of Stem Cell and Regenerative Biology, Harvard University, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
cf7cdf94-0191-44ff-a6ab-d4c79439a064,36258039,Matthew L Baum,https://orcid.org/0000-0001-6840-8932,Baum,Matthew L,ML,"Brigham and Women's Hospital, Department of Psychiatry, Boston, MA, USA.; Harvard Medical School, Department of Psychiatry, Boston, MA, USA.",,,,,,,,,,,,,,,,,
192a18fa-088f-48a6-b329-0a16c62efb29,36258039,George M Church,https://orcid.org/0000-0003-3535-2076,Church,George M,GM,"Department of Genetics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
bbeb37d4-fe71-4209-add7-7a06c10ad542,36258039,Aaron Goldenberg,,Goldenberg,Aaron,A,"Department of Bioethics, Case Western Reserve University School of Medicine, Cleveland, OH, USA.",,,,,,,,,,,,,,,,,
a8540cb3-82f3-41b6-9b91-0e9000bf83c0,36258039,Henry T Greely,https://orcid.org/0000-0002-1105-6734,Greely,Henry T,HT,"Stanford Law School, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
0a2acee5-0456-4507-9b6b-d44fd71b89cc,36258039,Parastoo Khoshakhlagh,,Khoshakhlagh,Parastoo,P,"GC Therapeutics Inc., Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
fccd57ba-01d4-4107-8184-b3552288907e,36258039,Richie E Kohman,https://orcid.org/0000-0002-7412-671X,Kohman,Richie E,RE,"Wyss Institute for Biologically Inspired Engineering, Harvard University, Boston, MA, USA.; Department of Genetics, Harvard Medical School, Boston, MA, USA.; Wyss Center for Bio- and Neuroengineering, Geneva, Switzerland.",,,,,,,,,,,,,,,,,
f82e7549-76dc-4102-b87a-9475fb3935f0,36258039,Melissa Lopes,,Lopes,Melissa,M,"Office of the Vice Provost of Research, Harvard University, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
6630d13c-f2b0-4178-bec1-af5245c3e80c,36258039,Caroline Lowenthal,,Lowenthal,Caroline,C,"Department of Biological Engineering, MIT, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
1a63a140-91d0-42b8-8f34-5dcaca58d34c,36258039,Aric Lu,https://orcid.org/0000-0002-8276-8077,Lu,Aric,A,"Wyss Institute for Biologically Inspired Engineering, Harvard University, Boston, MA, USA.; Harvard John A. Paulson School of Engineering and Applied Sciences, Harvard University, Boston, MA, USA.; Biological Engineering Division, Draper Laboratory, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
87294755-93d6-4143-8e62-e774135c1121,36258039,Alex H M Ng,,Ng,Alex H M,AHM,"GC Therapeutics Inc., Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
afeca3b9-e265-4162-8baf-9d8530c9f69a,36258039,Sergiu P Pasca,https://orcid.org/0000-0002-3216-3248,Pasca,Sergiu P,SP,"Department of Psychiatry and Behavioral Sciences, , Stanford University, Stanford, CA, USA.; Stanford Brain Organogenesis, Wu Tsai Neurosciences Institute, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
f2baebf5-0e66-45d2-9364-114d8b5d0fa2,36258039,Bruna Paulsen,,Paulsen,Bruna,B,"Department of Stem Cell and Regenerative Biology, Harvard University, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
fcfefac3-ff2e-4f2f-9c6b-2108f09d1c89,36258039,Martina Pigoni,,Pigoni,Martina,M,"Department of Stem Cell and Regenerative Biology, Harvard University, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
03a2a65e-17d7-44e6-930b-ae0292e70aca,36258039,Christopher T Scott,,Scott,Christopher T,CT,"Baylor College of Medicine, Houston, TX, USA.",,,,,,,,,,,,,,,,,
29a12ceb-6942-42d3-949e-a1dfd44b9e9f,36258039,David A Silbersweig,,Silbersweig,David A,DA,"Department of Psychiatry and Institute for the Neurosciences, Brigham and Women's/Faulkner Hospitals, Boston, MA, USA.",,,,,,,,,,,,,,,,,
7b06fb4c-4fcc-4c45-b0cf-5812d3f72be3,36258039,Mark A Skylar-Scott,,Skylar-Scott,Mark A,MA,"Department of Bioengineering, Betty Irene Moore Children's Heart Center, Stanford University, Stanford, CA, USA.; Basic Science and Engineering Initiative, Children's Heart Center, Stanford University, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
5bb77b79-ceec-48b8-b121-ea8bfe0aa4f2,36258039,Robert D Truog,,Truog,Robert D,RD,"Center for Bioethics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
c92b1498-6cec-46c4-8b5d-3a1add503698,36258039,Jeantine E Lunshof,https://orcid.org/0000-0002-5630-7947,Lunshof,Jeantine E,JE,"Center for Bioethics, Harvard Medical School, Boston, MA, USA. jeantine.lunshof@wyss.harvard.edu.; Wyss Institute for Biologically Inspired Engineering, Harvard University, Boston, MA, USA. jeantine.lunshof@wyss.harvard.edu.; Department of Genetics, Harvard Medical School, Boston, MA, USA. jeantine.lunshof@wyss.harvard.edu.; Stanley Center for Psychiatric Research, Broad Institute of Harvard and MIT, Cambridge, MA, USA. jeantine.lunshof@wyss.harvard.edu.",Yes,,,,,,,,,,,,,,,,
0d808e5d-5a66-4db7-b110-7b7608c2dcc6,36076082,Payton A-B Weidenbacher,https://orcid.org/0000-0002-7692-0458,Weidenbacher,Payton A-B,PA,"Sarafan ChEM-H, Stanford University, Stanford, CA, USA.; Department of Chemistry, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
53d6daf7-77a0-4e39-af19-78804a36a5ec,36076082,Eric Waltari,https://orcid.org/0000-0001-6930-9645,Waltari,Eric,E,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
0ab1164f-087b-4b38-b89d-56e68aaf7297,36076082,Izumi de Los Rios Kobara,https://orcid.org/0000-0002-6479-110X,de Los Rios Kobara,Izumi,I,"Stanford Immunology Program, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
b0a01634-bece-4eba-9e89-9b2c4a354ee9,36076082,Benjamin N Bell,https://orcid.org/0000-0001-5356-0173,Bell,Benjamin N,BN,"Sarafan ChEM-H, Stanford University, Stanford, CA, USA.; Department of Molecular and Cellular Physiology, Stanford University School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
6e393fbf-f74e-4fae-8a46-918521497645,36076082,Mary Kate Morris,,Morris,Mary Kate,MK,"California Department of Public Health, Richmond, CA, USA.",,,,,,,,,,,,,,,,,
5c9fba91-7c54-4219-9ed1-8f1371023dc8,36076082,Ya-Chen Cheng,,Cheng,Ya-Chen,YC,"Sarafan ChEM-H, Stanford University, Stanford, CA, USA.; Department of Biochemistry, School of Medicine, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
5a295ba4-0da7-4458-936f-57d696674929,36076082,Carl Hanson,,Hanson,Carl,C,"California Department of Public Health, Richmond, CA, USA.",,,,,,,,,,,,,,,,,
e5e69224-fd35-4029-aafb-c5c23389dc6c,36076082,John E Pak,,Pak,John E,JE,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Group leader,"Pak, John",Yes,FN-MI,,,,,,,,,,
13f69b9d-0142-49c6-a4d0-32d476a90831,36076082,Peter S Kim,https://orcid.org/0000-0001-6503-4541,Kim,Peter S,PS,"Sarafan ChEM-H, Stanford University, Stanford, CA, USA. kimpeter@stanford.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. kimpeter@stanford.edu.; Department of Biochemistry, School of Medicine, Stanford University, Stanford, CA, USA. kimpeter@stanford.edu.",Yes,Yes,,Investigator,"Kim, Peter",Yes,FN-MI,True,,,,,,,,,
26e6c410-bed0-4749-a1f9-aee49352e8ab,35926435,Wen-Jun Shen,,Shen,Wen-Jun,WJ,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA. Electronic address: wenjun@stanford.edu.",Yes,,,,,,,,,,,,,,,,
8f15369e-a292-414b-abb3-696b3a3ff83d,35926435,Chris Still,,Still,Chris,C,"Institute for Stem Cell Biology and Regenerative Medicine, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
057823b9-8c0b-40e9-8021-94e11de96194,35926435,Lina Han,,Han,Lina,L,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
68261cdd-b595-4513-8311-10913032d7c1,35926435,Pinglin Yang,,Yang,Pinglin,P,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
0bbeeec6-cdc4-4a10-bd89-452e2fcc59c5,35926435,Jia Chen,,Chen,Jia,J,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
190a25d0-18ef-4366-b73d-7aada5bf611e,35926435,Michael Wosczyna,,Wosczyna,Michael,M,"Department of Neurology and Neurological Sciences, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
87212c12-8e23-4c83-8d76-9e4f4b898918,35926435,Thomas A Rando,,Rando,Thomas A,TA,"Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA; Department of Neurology and Neurological Sciences, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
a7aa9d92-14e8-4c7c-a3f3-6c7299e2c884,35926435,Benjamin Jean Rene Salmon,,Salmon,Benjamin Jean Rene,BJR,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
bcdfc3fd-5d0c-42ad-8384-dffe2c5fbef0,35926435,Kristy C Perez,,Perez,Kristy C,KC,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
62116602-0788-49f9-8e8e-a0e9a6b189cc,35926435,Jingtao Li,,Li,Jingtao,J,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
26ef8193-2258-4248-a8e2-a01d6de21ec1,35926435,Pedro L Cuevas,,Cuevas,Pedro L,PL,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
1828437e-4fee-4639-b9ac-ff5910af0b59,35926435,Bo Liu,,Liu,Bo,B,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
10e7beb9-b730-40b7-b87d-50bfb1c333e7,35926435,Salman Azhar,,Azhar,Salman,S,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA.",,,,,,,,,,,,,,,,,
4e64ec08-ec71-457b-9bcb-471181824e49,35926435,Jill Helms,,Helms,Jill,J,"Division of Plastic and Reconstructive Surgery, Department of Surgery, Stanford School of Medicine, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
e27204a6-1fdc-4d7d-9219-4f034911dad6,35926435,Lei S Qi,,Qi,Lei S,LS,"Department of Bioengineering, Stanford University, Stanford, CA, USA; Sarafan ChEM-H, Stanford University, Stanford, CA, USA; Chan Zuckerberg Biohub, San Francisco, Stanford, CA, USA. Electronic address: slqi@stanford.edu.",Yes,Yes,,,,,,,,,,,,,,,
d9ddd5aa-b043-4400-9aea-8cd3f43bb431,35926435,Fredric B Kraemer,,Kraemer,Fredric B,FB,"Division of Endocrinology, Gerontology, and Metabolism, Stanford University, Stanford, CA, USA; Veterans Affairs Palo Alto Health Care System, Palo Alto, CA, USA; Stanford Diabetes Research Center, Stanford, CA, USA. Electronic address: fbk@stanford.edu.",Yes,,,,,,,,,,,,,,,,
f9d45a16-f372-4b10-97e4-5cc0999b17b0,36329043,Ali Akbar Ashkarran,,Ashkarran,Ali Akbar,AA,"Department of Radiology and Precision Health Program, Michigan State University, East Lansing, MI, USA.",,,,,,,,,,,,,,,,,
a68da1da-cb36-4ae9-9f35-70aaffb0d503,36329043,Hassan Gharibi,https://orcid.org/0000-0002-3072-4929,Gharibi,Hassan,H,"Division of Physiological Chemistry I, Department of Medical Biochemistry and Biophysics, Karolinska Institutet, Stockholm, Sweden.",,,,,,,,,,,,,,,,,
5a81474c-7ec9-42be-a8dd-34bc24825fa5,36329043,Elizabeth Voke,,Voke,Elizabeth,E,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
760d47c9-49e3-4c33-9c3e-54ce40881969,36329043,Markita P Landry,https://orcid.org/0000-0002-5832-8522,Landry,Markita P,MP,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, CA, USA.; Innovative Genomics Institute, Berkeley, CA, USA.; California Institute for Quantitative Biosciences, University of California, Berkeley, Berkeley, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Landry, Markita",Yes,FN-MI,True,,,,,,,,,
97485cee-3616-4074-9a58-9558f9891957,36329043,Amir Ata Saei,https://orcid.org/0000-0002-2639-6328,Saei,Amir Ata,AA,"Division of Physiological Chemistry I, Department of Medical Biochemistry and Biophysics, Karolinska Institutet, Stockholm, Sweden. amirata.saei.dibavar@ki.se.; Department of Cell Biology, Harvard Medical School, Boston, MA, USA. amirata.saei.dibavar@ki.se.; Biozentrum, University of Basel, 4056, Basel, Switzerland. amirata.saei.dibavar@ki.se.",Yes,,,,,,,,,,,,,,,,
8e5c44a2-36ac-4ad6-b8ba-c05e993e7183,36329043,Morteza Mahmoudi,https://orcid.org/0000-0002-2575-9684,Mahmoudi,Morteza,M,"Department of Radiology and Precision Health Program, Michigan State University, East Lansing, MI, USA. mahmou22@msu.edu.",Yes,,,,,,,,,,,,,,,,
6510667d-e850-45e1-b71c-abb0a31675b5,36323792,Tim Mercer,,Mercer,Tim,T,"Australian Institute for Bioengineering and Nanotechnology, University of Queensland, St Lucia, Queensland, Australia.",,,,,,,,,,,,,,,,,
9b199f55-3ac0-42a8-ab33-d0d2a78113a4,36323792,Neil Almond,,Almond,Neil,N,"Medicines and Healthcare Products Regulatory Agency, Potters Bar, UK.",,,,,,,,,,,,,,,,,
1848148d-2927-48ab-98c0-009354176f19,36323792,Michael A Crone,https://orcid.org/0000-0002-5675-0172,Crone,Michael A,MA,"London Biofoundry, Imperial College Translation and Innovation Hub, London, UK.; Section of Structural and Synthetic Biology, Department of Infectious Disease, Imperial College London, London, UK.; UK Dementia Research Institute Centre for Care Research and Technology, Imperial College London, London, UK.",,,,,,,,,,,,,,,,,
