AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
62653f3c-104a-4a63-8ca2-1abf7833cee5,36597114,Mark S Tremblay,,Tremblay,Mark S,MS,"Children's Hospital of Eastern Ontario Research Institute, Ottawa, ON, Canada. mtremblay@cheo.on.ca.; Healthy Active Living and Obesity Research Group, CHEO Research Institute, 401 Smyth Rd, Ottawa, Ontario, K1H 8 L1, Canada. mtremblay@cheo.on.ca.",Yes,,,,,,,,,,,,,,,,
54e1b5e8-598f-4e1d-976b-6ba58bf99031,36597114,participating PLaTO-Net members,,,,,,,,,,,,,,,,,,,,,,
b4c480af-16cc-490b-8222-0f1f42973cde,36598332,Margarita Khariton,,Khariton,Margarita,M,"Department of Bioengineering, Stanford University, Stanford, California94305, United States.",,,,,,,,,,,,,,,,,
71ecd0d6-2636-4125-8c34-9d16e00b7bd0,36598332,Conor J McClune,,McClune,Conor J,CJ,"Department of Chemical Engineering, Stanford University, Stanford, California94305, United States.; Howard Hughes Medical Institute, Stanford University, Stanford, California94305, United States.",,,,,,,,,,,,,,,,,
c219442c-417b-4755-be05-688b0133ecf0,36598332,Kara K Brower,,Brower,Kara K,KK,"Department of Bioengineering, Stanford University, Stanford, California94305, United States.",,,,,,,,,,,,,,,,,
8bc8ee34-4b21-43e8-9e42-391417c9ae2f,36598332,Sandy Klemm,,Klemm,Sandy,S,"Department of Genetics, Stanford University, Stanford, California94305, United States.",,,,,,,,,,,,,,,,,
25e3ffb6-662e-4649-b45d-f74468a50a7a,36598332,Elizabeth S Sattely,https://orcid.org/0000-0002-7352-859X,Sattely,Elizabeth S,ES,"Department of Chemical Engineering, Stanford University, Stanford, California94305, United States.; Howard Hughes Medical Institute, Stanford University, Stanford, California94305, United States.",,,,Investigator,"Sattely, Beth",Yes,FN-MI,,,,,,,,,,
d4a9cf2e-17d5-4f49-a7f7-eb47abcd9463,36598332,Polly M Fordyce,https://orcid.org/0000-0002-9505-0638,Fordyce,Polly M,PM,"Department of Bioengineering, Stanford University, Stanford, California94305, United States.; Department of Genetics, Stanford University, Stanford, California94305, United States.; ChEM-H Institute, Stanford University, Stanford, California94305, United States.; Chan Zuckerberg Biohub, San Francisco, California94110, United States.",,Yes,,Investigator,"Fordyce, Polly",Yes,FN-MI,True,,,,,,,,,
7940c34b-1726-4a97-8d37-1bd772dd9ca5,36598332,Bo Wang,https://orcid.org/0000-0001-8880-1432,Wang,Bo,B,"Department of Bioengineering, Stanford University, Stanford, California94305, United States.",,,,,,,,,,,,,,,,,
75debf5b-b248-4be3-afb2-8aff55a2ae8b,36594522,Juan P Frias,,Frias,Juan P,JP,"Velocity Clinical Research, Los Angeles.",,,,,,,,,,,,,,,,,
e69e716c-01f0-4ec3-931d-dc950964f982,36594522,Martin L Lee,,Lee,Martin L,ML,UCLA Fielding School of Public Health.,,,,,,,,,,,,,,,,,
37e38b41-ecb5-4b88-a9be-b1d7356faa11,36594522,Matthew M Carter,,Carter,Matthew M,MM,"Department of Microbiology and Immunology, Stanford University School Medicine.",,,,,,,,,,,,,,,,,
ff5d313d-6461-4b20-a550-bbdb7785118d,36594522,Emily R Ebel,,Ebel,Emily R,ER,"Department of Microbiology and Immunology, Stanford University School Medicine.",,,,,,,,,,,,,,,,,
590001ba-a9a9-4704-8d3b-bf41c82c2f7f,36594522,Ren-Hau Lai,,Lai,Ren-Hau,RH,Supergut.,,,,,,,,,,,,,,,,,
a089c33a-34fc-4fa4-906a-bdf5e4e45036,36594522,Lars Rikse,,Rikse,Lars,L,Supergut.,,,,,,,,,,,,,,,,,
81745be5-3dbe-4ccd-ac5c-838804918e7b,36594522,Marc E Washington,,Washington,Marc E,ME,Supergut.,,,,,,,,,,,,,,,,,
337a8c9d-a402-413b-83ef-111ad20a78c0,36594522,Justin L Sonneburg,,Sonneburg,Justin L,JL,"Department of Microbiology and Immunology, Stanford University School Medicine.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
94922505-a6a1-436a-b4a3-64a8ff595b84,36594522,Christopher J Damman,https://orcid.org/0000-0002-9837-2181,Damman,Christopher J,CJ,"Department of Medicine, Division of Gastroenterology, University of Washington; Supergut.",,,,,,,,,,,,,,,,,
b9b08639-c32a-4eb9-a61d-58417f00e858,36526371,Jonathan Liu,https://orcid.org/0000-0003-0204-0105,Liu,Jonathan,J,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
ad676d03-06c5-4dca-9fd8-7e67b7cf1192,36526371,Vanessa Tran,,Tran,Vanessa,V,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
87ee03e5-034f-4274-9d49-d85c0e697960,36526371,Venkata Naga Pranathi Vemuri,,Vemuri,Venkata Naga Pranathi,VNP,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
6aaf510a-cd58-4c5b-a1b7-93bf7a9c9c1e,36526371,Ashley Byrne,https://orcid.org/0000-0002-2177-924X,Byrne,Ashley,A,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
c407a4f3-40ee-4140-979c-da560b6f7585,36526371,Michael Borja,,Borja,Michael,M,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
66516724-e737-4756-9552-95846b17a698,36526371,Yang Joon Kim,https://orcid.org/0000-0003-1742-5657,Kim,Yang Joon,YJ,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
f9204a81-59a1-489d-a897-e8aa253a360a,36526371,Snigdha Agarwal,,Agarwal,Snigdha,S,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
6026160e-b637-4d9e-9b4a-81a6035827ea,36526371,Ruofan Wang,,Wang,Ruofan,R,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
e9fe485b-d22f-421d-9563-1fdaa033b00f,36526371,Kyle Awayan,,Awayan,Kyle,K,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
20ba9301-5b77-40ac-9df3-05d80a4ef2d9,36526371,Abhishek Murti,https://orcid.org/0000-0003-0198-9933,Murti,Abhishek,A,"School of Medicine, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
6bc16cf4-d9d5-4764-8223-3803905d88e8,36526371,Aris Taychameekiatchai,,Taychameekiatchai,Aris,A,"School of Medicine, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
2d226d4b-35f4-4a8b-86f5-c0b6f9bdc572,36526371,Bruce Wang,https://orcid.org/0000-0003-3486-5494,Wang,Bruce,B,"School of Medicine, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
ae7a00f9-c823-4787-a71b-b52d203684ac,36526371,George Emanuel,,Emanuel,George,G,"Vizgen Inc., Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
f7054353-57d4-43df-91de-11fe9a5d8ae5,36526371,Jiang He,,He,Jiang,J,"Vizgen Inc., Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
1ebc5d5b-eafd-4f55-a009-f469bdc636a8,36526371,John Haliburton,,Haliburton,John,J,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
f40f0987-f93f-4bb6-b198-6a8247510309,36526371,Angela Oliveira Pisco,https://orcid.org/0000-0003-0142-2355,Oliveira Pisco,Angela,A,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
3f9110b9-2ef5-404c-a8e5-c6f882de2941,36526371,Norma F Neff,https://orcid.org/0000-0001-7141-5420,Neff,Norma F,NF,"Chan Zuckerberg Biohub, San Francisco, CA, USA norma.neff@czbiohub.org.",Yes,Yes,,Platform leader,"Neff, Norma",Yes,FN-MI,True,,,,,,,,,
d1bd9cb8-028e-48ab-ac86-95619f87e6fa,36346671,Neha Shrestha,,Shrestha,Neha,N,"Department of Molecular and Integrative Physiology, University of Michigan Medical School, Ann Arbor, Michigan, USA.; Division of Metabolism, Endocrinology & Diabetes, Department of Internal Medicine, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
0ada485d-2797-46e7-b9a7-e9be200b583d,36346671,Mauricio Torres,,Torres,Mauricio,M,"Department of Molecular and Integrative Physiology, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
5d5e138f-1b02-4605-8b07-a5a4528aea91,36346671,Jason Zhang,,Zhang,Jason,J,"Department of Molecular, Cellular, and Developmental Biology, School of Literature, Science, and the Arts, University of Michigan, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
8ff3d2ec-ddfd-4a8f-b380-60401fa1c101,36346671,You Lu,,Lu,You,Y,"Department of Molecular and Integrative Physiology, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
93da9f76-20ae-4e6d-b1af-004f5effdcb5,36346671,Leena Haataja,,Haataja,Leena,L,"Division of Metabolism, Endocrinology & Diabetes, Department of Internal Medicine, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
90abd3f3-630a-4fc7-8c40-ad0cdf7aabbc,36346671,Rachel B Reinert,,Reinert,Rachel B,RB,"Division of Metabolism, Endocrinology & Diabetes, Department of Internal Medicine, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
266b3d28-474c-4ce4-92d1-d36f197fd03d,36346671,Jeffrey Knupp,,Knupp,Jeffrey,J,"Department of Cell and Development Biology, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
65fadb50-3a1f-4beb-9bc2-eee2f14d7387,36346671,Yu-Jie Chen,,Chen,Yu-Jie,YJ,"Department of Cell and Development Biology, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
91e848fc-5ea0-4e3e-8f38-d1d2a763f96c,36346671,Gunes Parlakgul,,Parlakgul,Gunes,G,"Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, California, USA.",,,,,,,,,,,,,,,,,
1247e423-84b4-466c-96f7-408afe930963,36346671,Ana Paula Arruda,,Arruda,Ana Paula,AP,"Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, California, USA.; Chan Zuckerberg Biohub, San Francisco, California, USA.",,Yes,,,,,,,,,,,,,,,
57d4b550-1c94-4c22-a1a0-d2646824071a,36346671,Billy Tsai,,Tsai,Billy,B,"Department of Cell and Development Biology, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
0c6827c4-2dbd-4613-ae3e-885ce6ccd45a,36346671,Peter Arvan,,Arvan,Peter,P,"Department of Molecular and Integrative Physiology, University of Michigan Medical School, Ann Arbor, Michigan, USA.; Division of Metabolism, Endocrinology & Diabetes, Department of Internal Medicine, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
4498187e-22f5-4d9a-abf7-59f6f502bf82,36346671,Ling Qi,,Qi,Ling,L,"Department of Molecular and Integrative Physiology, University of Michigan Medical School, Ann Arbor, Michigan, USA.; Division of Metabolism, Endocrinology & Diabetes, Department of Internal Medicine, University of Michigan Medical School, Ann Arbor, Michigan, USA.",,,,,,,,,,,,,,,,,
f320daaf-22db-4ae3-b5c7-73da4c3ef425,36321886,Chunyu Zhao,https://orcid.org/0000-0001-9589-2416,Zhao,Chunyu,C,"Data Science, Chan Zuckerberg Biohub, San Francisco, CA 94158, USA.; Gladstone Institute of Data Science and Biotechnology, Gladstone Institutes, San Francisco, CA 94158, USA.",,Yes,,,,,,,,,,,,,,,
85591b0d-ef73-4a8d-a119-70d8ca8f35f7,36321886,Boris Dimitrov,,Dimitrov,Boris,B,"Chan Zuckerberg Initiative, Redwood City, CA 94063, USA.",,,,,,,,,,,,,,,,,
f740add4-2da4-473d-bf94-400fa8616bf5,36321886,Miriam Goldman,,Goldman,Miriam,M,"Gladstone Institute of Data Science and Biotechnology, Gladstone Institutes, San Francisco, CA 94158, USA.; Biomedical Informatics Graduate Program, University of California San Francisco, San Francisco, CA 94158, USA.",,,,,,,,,,,,,,,,,
767f501b-54a7-447c-8946-3a3b3f1256b3,36321886,Stephen Nayfach,,Nayfach,Stephen,S,"Department of Energy, Joint Genome Institute, Berkeley, CA 94720, USA.; Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA.",,,,,,,,,,,,,,,,,
15222152-e95d-4cbb-b56f-b72541dbc83d,36321886,Katherine S Pollard,,Pollard,Katherine S,KS,"Data Science, Chan Zuckerberg Biohub, San Francisco, CA 94158, USA.; Gladstone Institute of Data Science and Biotechnology, Gladstone Institutes, San Francisco, CA 94158, USA.; Department of Epidemiology and Biostatistics, University of California, San Francisco, CA 94158, USA.",,Yes,,Investigator,"Pollard, Katie",Yes,FN-MI,,,,,,,,,,
fb48e750-e15c-4a99-8ac3-29d6ebc2ad8d,36280707,Michael Chavez,,Chavez,Michael,M,"Department of Bioengineering, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
a2b43ec3-6f5e-4e3e-8fbb-1cab6d005698,36280707,Xinyi Chen,https://orcid.org/0000-0002-3365-4284,Chen,Xinyi,X,"Department of Bioengineering, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
ffc3c637-5bcf-4a63-8bcd-340522496f30,36280707,Paul B Finn,,Finn,Paul B,PB,"Department of Bioengineering, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
6ec7bb9c-8f65-40f4-aa36-ca9daf9f6570,36280707,Lei S Qi,https://orcid.org/0000-0002-3965-3223,Qi,Lei S,LS,"Department of Bioengineering, Stanford University, Stanford, CA, USA. stanley.qi@stanford.edu.; Sarafan ChEM-H, Stanford University, Stanford, CA, USA. stanley.qi@stanford.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. stanley.qi@stanford.edu.",Yes,Yes,,,,,,,,,,,,,,,
623cd9cd-8c94-4718-a10b-2014e41cc1dd,35981900,Jaehoon Shin,,Shin,Jaehoon,J,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
ad632db4-426a-4b5e-8644-590c5b3b6b3e,35981900,Matthew F L Parker,,Parker,Matthew F L,MFL,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
ab03d181-d29b-4fa2-a0f7-4ef644ae5196,35981900,Iowis Zhu,,Zhu,Iowis,I,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California.; Parker Institute for Cancer Immunotherapy, San Francisco, California.",,,,,,,,,,,,,,,,,
65e0b7e8-5fc7-405f-9472-b13aa5b7f3d5,35981900,Aryn Alanizi,,Alanizi,Aryn,A,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
1d41a83a-95aa-4259-ac7f-6ebe5fc9935b,35981900,Carlos I Rodriguez,,Rodriguez,Carlos I,CI,"Department of Pathology, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
ed285502-ec48-45d9-b3c8-6fb44b358a6e,35981900,Raymond Liu,,Liu,Raymond,R,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California.; Parker Institute for Cancer Immunotherapy, San Francisco, California.",,,,,,,,,,,,,,,,,
63392557-125f-4ae1-b710-85d0b03b0cff,35981900,Payal B Watchmaker,,Watchmaker,Payal B,PB,"Department of Neurological Surgery, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
144c4cd3-60ba-4a77-a21c-60ddf7698d8e,35981900,Mausam Kalita,,Kalita,Mausam,M,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
3e6208a5-447e-4c40-a45c-0bf3d39a3725,35981900,Joseph Blecha,,Blecha,Joseph,J,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
2ac4cf92-c744-4387-b1dc-c2f876513b92,35981900,Justin Luu,,Luu,Justin,J,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
7b5a84bc-6de5-4d59-9042-fa4f183b5a3f,35981900,Brian Wright,,Wright,Brian,B,"Department of Radiology, University of Alabama at Birmingham, Birmingham, Alabama.",,,,,,,,,,,,,,,,,
3e4115ed-48f9-4d7f-8ac4-264048732969,35981900,Suzanne E Lapi,,Lapi,Suzanne E,SE,"Department of Radiology, University of Alabama at Birmingham, Birmingham, Alabama.",,,,,,,,,,,,,,,,,
dfcaf9cc-c4bc-439d-9f9f-7aeee076aec3,35981900,Robert R Flavell,,Flavell,Robert R,RR,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California.; Helen Diller Cancer Center, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
bdcb29a6-13dc-49a3-96c2-cd77278a23b0,35981900,Hideho Okada,,Okada,Hideho,H,"Parker Institute for Cancer Immunotherapy, San Francisco, California.; Department of Neurological Surgery, University of California, San Francisco, San Francisco, California.; Helen Diller Cancer Center, University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
6835593a-5ce8-40ea-acb3-2d99a6ea56fd,35981900,Thea D Tlsty,,Tlsty,Thea D,TD,"Department of Pathology, University of California, San Francisco, San Francisco, California; david.m.wilson@ucsf.edu kole.roybal@ucsf.edu thea.tlsty@ucsf.edu.",Yes,,,,,,,,,,,,,,,,
ab4a1455-2832-4c92-a842-177154f220ec,35981900,Kole T Roybal,,Roybal,Kole T,KT,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California; david.m.wilson@ucsf.edu kole.roybal@ucsf.edu thea.tlsty@ucsf.edu.; Parker Institute for Cancer Immunotherapy, San Francisco, California.; Helen Diller Cancer Center, University of California, San Francisco, San Francisco, California.; Chan Zuckerberg Biohub, San Francisco, California.; Gladstone UCSF Institute for Genetic Immunology, San Francisco, California; and.; UCSF Cell Design Institute, San Francisco, California.",Yes,Yes,,Investigator,"Roybal, Kole",Yes,FN-MI,,,,,,,,,,
c62eb61a-5516-404e-bfc8-4253e6be6dc2,35981900,David M Wilson,,Wilson,David M,DM,"Department of Radiology and Biomedical Imaging, University of California, San Francisco, San Francisco, California; david.m.wilson@ucsf.edu kole.roybal@ucsf.edu thea.tlsty@ucsf.edu.",Yes,,,,,,,,,,,,,,,,
f394c35b-142a-45f7-b309-6d6e40aad69b,35730550,Celine Perier,,Perier,Celine,C,"H. Wheeler Center for Emerging & Neglected Diseases (CEND), University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
3bef62f3-831b-47a1-8c77-e79f0da920e4,35730550,Emmanuel Nasinghe,,Nasinghe,Emmanuel,E,"School of Biomedical Sciences, Makerere University, Kampala, Uganda.",,,,,,,,,,,,,,,,,
764c30e3-7477-4c9b-8b30-de61c860c721,35730550,Isabelle Charles,,Charles,Isabelle,I,"H. Wheeler Center for Emerging & Neglected Diseases (CEND), University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
56af748e-d5f1-4935-b2ef-82d77a076b8a,35730550,Leoson Junior Ssetaba,,Ssetaba,Leoson Junior,LJ,"School of Biomedical Sciences, Makerere University, Kampala, Uganda.",,,,,,,,,,,,,,,,,
1d7c71ef-3f6f-4620-8f78-4ee796afc419,35730550,Vida Ahyong,,Ahyong,Vida,V,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
8775c175-2196-4960-add0-ed2597a010e1,35730550,Derek Bangs,,Bangs,Derek,D,"Department of Molecular and Cell Biology, University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
a7204d69-2440-4bc4-afae-5706d3830e18,35730550,P Robert Beatty,,Beatty,P Robert,PR,"Department of Molecular and Cell Biology, University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
ccd59b5b-d7e3-417d-8dc9-0afd3fa80579,35730550,Nadine Czudnochowski,,Czudnochowski,Nadine,N,"Department of Medicine, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
847cd0cc-68b1-45fa-84bd-cc3ca1c42434,35730550,Amy Diallo,,Diallo,Amy,A,"Department of Medicine, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
ae868d18-c7e9-46a0-881f-c37675740db2,35730550,Eli Dugan,,Dugan,Eli,E,"Department of Molecular and Cell Biology, University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
92eee203-5820-4a9e-8981-052bd542f27a,35730550,Jacqueline M Fabius,,Fabius,Jacqueline M,JM,"Quantitative Biosciences Institute (QBI), University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
b2fe303d-f1f9-4cc6-8a18-54578ee9728b,35730550,Hildy Fong Baker,,Fong Baker,Hildy,H,"School of Public Health, Center for Global Public Health (CGPH), University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
2e14e1b6-6144-425c-a00d-c6fbae0c81eb,35730550,Jackson Gardner,,Gardner,Jackson,J,"Department of Medicine, University of California, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
ba8cfb35-2df2-4b48-a5fa-4dfffb4238dc,35730550,Stephen Isaacs,,Isaacs,Stephen,S,"Former CEO, Aduro BioTech, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
228a77bf-29c5-4087-9d3c-616c899f57bd,35730550,Birungi Joanah,,Joanah,Birungi,B,"School of Biomedical Sciences, Makerere University, Kampala, Uganda.",,,,,,,,,,,,,,,,,
89a94d13-2f6c-4db0-872e-37db1fca3134,35730550,Katrina Kalantar,,Kalantar,Katrina,K,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
a747042b-cd49-4a37-9602-7cecc5d3abc1,35730550,David Kateete,,Kateete,David,D,"School of Biomedical Sciences, Makerere University, Kampala, Uganda.",,,,,,,,,,,,,,,,,
41e8913e-b8bd-482f-8d1b-21a4357e1b84,35730550,Matt Knight,,Knight,Matt,M,"Department of Plant and Microbial Biology, University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
cf8546d8-7b2f-472f-9f0c-b767d18c0a58,35730550,Maria Krasilnikov,,Krasilnikov,Maria,M,"Department of Molecular Biology and Microbiology, Tufts Graduate School of Biomedical Sciences, Boston, MA, USA.",,,,,,,,,,,,,,,,,
0e369765-c945-4b3d-befe-cee6eebacb54,35730550,Nevan J Krogan,,Krogan,Nevan J,NJ,"Quantitative Biosciences Institute (QBI), University of California, San Francisco, CA, USA.; Gladstone Institute of Data Science and Biotechnology, J. David Gladstone Institutes, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
1c78f6eb-9c39-4490-9df7-6d6bdbddc417,35730550,Chaz Langelier,,Langelier,Chaz,C,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
c1c1b565-a491-42e7-86c0-802c0511d8a1,35730550,Eric Lee,,Lee,Eric,E,"Graduate Group in Infectious Diseases and Immunity, School of Public Health, University of California, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
